Date,Open,High,Low,Close,Volume
2022-01-24,230.3034689775528,231.70875382237722,226.10584102580808,231.42587280273438,5153100
2022-01-25,228.88905409567508,230.44034656710267,225.4579590121839,228.75216674804688,3908600
2022-01-26,230.86925022764513,231.9734136379255,226.17886364559496,227.9947967529297,3839000
2022-01-27,227.76666130677256,230.3764881273895,223.7971647417327,226.9818878173828,5199000
2022-01-28,228.13165065791725,233.9262001542487,225.54007844821552,233.68893432617188,3833200
2022-01-31,232.71253535789194,236.80065059074357,232.18326826372018,236.75503540039062,3174200
2022-02-01,237.02881057619885,237.16568401172293,233.22357590405244,236.3352813720703,2496500
2022-02-02,236.18923562955376,239.6385848884485,235.87897994308287,239.33746337890625,2371500
2022-02-03,239.08198050921638,239.8119906845071,237.32081077145278,237.84095764160156,2242200
2022-02-04,237.13830898339702,238.83562312576805,235.24026570128277,237.3116912841797,1989700
2022-02-07,238.1694562327909,238.6987094379205,236.49954471237018,237.12005615234375,1959300
2022-02-08,237.71318371059647,239.42873820612363,236.43565201651316,237.3299102783203,2920000
2022-02-09,239.0728672841893,239.88502943487504,236.71856059165322,237.12918090820312,2379300
2022-02-10,235.97942287835266,237.65846875486324,233.5794730726094,234.40074157714844,3246600
2022-02-11,234.40072963640588,236.12541847137524,232.44792304984364,232.84031677246094,3592700
2022-02-14,233.524714649927,233.83497039081925,229.66471662557237,231.2251434326172,2825800
2022-02-15,232.53007463117862,234.4463863882657,231.38028200730506,231.60841369628906,2171500
2022-02-16,231.5718803120066,232.32927906459275,229.22668025500542,230.95135498046875,2941800
2022-02-17,229.48219333533407,230.75973897355567,228.1316578197754,228.9803009033203,2831900
2022-02-18,228.44190287671395,230.2213269398947,228.14076743155246,228.67916870117188,2813500
2022-02-22,228.1407905022354,232.4205428639378,227.76666514530817,230.59548950195312,3980500
2022-02-23,231.35286740486987,231.64488259993567,225.46707362932733,226.11495971679688,3497200
2022-02-24,221.68010861331766,224.0983127671017,218.65052715425898,223.59642028808594,4856000
2022-02-25,224.48156176108876,227.70277980576884,222.31887799981882,227.62977600097656,4549700
2022-02-28,224.2989196224132,225.47345055207606,222.39030336133277,224.6017303466797,4410400
2022-03-01,222.33517556598406,223.5280620831466,218.66476412948907,219.8851776123047,3910700
2022-03-02,221.0046841065221,222.73895318472694,219.86685136679904,221.08726501464844,4482000
2022-03-03,221.15147562621894,222.3718891950636,216.26065036214567,217.15072631835938,4707400
2022-03-04,215.28802448850334,216.91218581782223,212.55357130242422,216.37997436523438,4184100
2022-03-07,215.00357634605814,215.00357634605814,205.71743761757367,205.8459014892578,5425000
2022-03-08,205.84591698941364,210.81015340742817,203.89141779307042,204.43280029296875,5258800
2022-03-09,208.1031671063928,208.52527062453694,203.71702612052772,204.13912963867188,5630500
2022-03-10,202.05618224674438,203.7537534347104,199.7438187154287,203.70787048339844,5444900
2022-03-11,206.22205973301564,210.23197951615384,205.72654637675828,208.17654418945312,6126300
2022-03-14,208.09399387897926,209.61721812168796,204.77227571241792,207.54342651367188,4436100
2022-03-15,209.1951282301208,215.24214264735485,209.1951282301208,213.4069366455078,5087400
2022-03-16,215.5173941151112,218.58219852008213,215.04942166477133,218.51795959472656,4173200
2022-03-17,216.95806821717122,217.9031982421875,215.21461401455497,217.9031982421875,3752800
