Date,Open,High,Low,Close,Volume
2022-01-24,99.97075739296874,102.72338153900985,97.09431537348482,102.47573852539062,1501200
2022-01-25,100.32315437692803,100.54221728852795,96.87522797346358,98.93255615234375,1636300
2022-01-26,100.21840171005333,101.52327454223587,96.7228557444242,97.6657943725586,1233300
2022-01-27,98.60874647103645,99.54216580556806,94.9989015583466,95.6561050415039,1096900
2022-01-28,95.43702702872243,96.89430514676295,94.00832897579704,96.87525177001953,1122300
2022-01-31,96.34186470599842,100.18982531642179,95.56084346560326,100.02790069580078,1507600
2022-02-01,100.45651414464646,101.12323693329186,98.58968306970596,99.93265533447266,1380000
2022-02-02,99.93266658947812,100.50414436792785,98.24680605304127,99.22784423828125,1326600
2022-02-03,91.60812421301222,92.31294658779355,86.3600377240522,87.29345703125,3649700
2022-02-04,86.67433992167628,87.7982492355058,83.28356587207307,86.20763397216797,2564500
2022-02-07,86.21714556329593,86.9886473064432,85.03609076564331,85.20753479003906,1330000
2022-02-08,85.07420699088067,88.11257386200523,85.07420699088067,87.02676391601562,1750800
2022-02-09,88.76025593679161,90.76043189072033,88.46498671148093,90.64613342285156,1920400
2022-02-10,88.57926653802585,90.86518454719248,86.96007855101321,87.47440338134766,1505500
2022-02-11,87.33155327597291,88.22686579444294,83.93125214998062,84.99800872802734,1364400
2022-02-14,85.69330885386081,86.99818173496082,83.96934889266414,85.01705932617188,1469400
2022-02-15,86.72196475150656,87.61727715372076,86.23620543465921,86.70291137695312,1173600
2022-02-16,86.17731976308762,86.96092339656916,84.9541343148004,86.64556884765625,778700
2022-02-17,85.9957566488422,86.93226217388388,85.52750753170179,85.82374572753906,939100
2022-02-18,85.82374621992989,86.98959721647755,85.4892825629107,86.63602447509766,1361500
2022-02-22,86.04353696058732,87.30494790433137,85.4988369460333,86.0148696899414,1686000
2022-02-23,86.42580067798022,86.9036080549425,83.93164558697619,84.23744201660156,1120800
2022-02-24,82.22109448991445,84.02720579568641,80.97879239067694,83.80741119384766,3113500
2022-02-25,84.09408428681188,86.98959534062016,82.87089877279814,86.89403533935547,1535500
2022-02-28,85.10703316632897,85.99575502784955,83.8073967389277,85.00191497802734,2033200
2022-03-01,85.01149117030417,85.52752403377933,82.21153953321028,82.90914154052734,1197900
2022-03-02,83.5589308450168,84.581438027172,82.5937581975074,84.21829986572266,1305600
2022-03-03,85.06881134783823,85.33638956908511,82.94735298866011,84.97325134277344,1313400
2022-03-04,82.92824538114353,83.70229098199705,81.11257592989868,81.46615600585938,1756300
2022-03-07,81.86749636780297,82.02039819465655,78.86686727802518,79.67913818359375,1360200
2022-03-08,80.1856135255354,81.00743526068129,78.38905365924862,78.7139663696289,1594200
2022-03-09,80.23340452899149,82.58421567522392,80.18562817131149,81.79105377197266,1317500
2022-03-10,80.56787068296325,80.56787068296325,78.79042680934802,79.53581237792969,1759100
2022-03-11,81.07433669423175,82.12551855481259,79.82248393941713,79.90849304199219,1389800
2022-03-14,81.2559252272142,82.5364528496185,79.88939577242903,80.2620849609375,1173600
2022-03-15,80.73989133175586,82.16376261407925,80.26208393814022,81.7146224975586,1094300
2022-03-16,82.28798279056656,84.72480320342943,81.29414262296122,83.23403930664062,1568100
2022-03-17,82.46953450004945,84.5909925718239,82.30707449361135,84.18963623046875,1648100
2022-03-18,84.56233661967538,84.97325120246039,82.94735285169236,84.16098022460938,4329800
2022-03-21,83.81696428768973,84.71524443686415,82.84224050365317,83.7691879272461,1643700
2022-03-22,84.6674546373459,85.3459401487729,83.80740001343807,84.75346374511719,1678300
2022-03-23,84.04629576505545,84.39031758225931,82.6319903305599,82.69888305664062,1819800
2022-03-24,82.89001404800328,83.34871229540009,81.96306665590234,82.50776672363281,1075600
2022-03-25,82.82312300335543,83.28182126011367,82.12552836609657,82.84223937988281,811200
2022-03-28,82.31664690699327,83.02379971980332,81.56171044448524,82.99513244628906,860000
2022-03-29,85.15482181723324,86.27288920496316,84.05586351451734,85.3077163696289,1023000
2022-03-30,84.86812165250059,85.3841543588544,83.82650534411313,84.18963623046875,720500
2022-03-31,83.8456361346943,84.13232347603706,81.41837379448131,81.47571563720703,1415500
2022-04-01,82.5937765736903,82.88046389222345,81.2654727599587,82.40265655517578,913200
2022-04-04,82.25932318919887,83.38694893736411,81.86751762422683,82.90914154052734,850700
2022-04-05,83.32005833345,84.24700587364322,82.60334721978668,83.03337097167969,1346100
2022-04-06,81.6764058492863,82.87092446229033,80.44366176577456,82.86136627197266,1271300
2022-04-07,82.55555603349677,83.34871801006406,81.3514794309408,82.87091064453125,1153100
2022-04-08,83.08114780914813,84.84903361958091,82.62244952612055,82.82312774658203,1363500
2022-04-11,82.68932243913383,83.08112788806098,81.71459884621576,81.92483520507812,1076700
2022-04-12,82.25930192253861,83.11935647264562,80.77809645897874,81.08389282226562,1172900
2022-04-13,80.81632124881962,82.8231103220019,80.62520125737763,82.69888305664062,1061500
2022-04-14,83.06202603340027,83.85518796565013,80.31941657457115,80.4054183959961,3518600
2022-04-18,79.74603946805067,80.57742683657597,78.58019572160205,78.98155212402344,1337300
2022-04-19,79.2873375457721,82.2210738177707,79.26822117262961,81.55213928222656,1123400
2022-04-20,82.50776800886597,83.59717545205807,82.15419524319373,82.94735717773438,905200
2022-04-21,83.83608180428186,84.03676001870122,81.79105961523341,82.64156341552734,1089300
2022-04-22,81.97261320456555,83.01423683330444,80.75898595958236,80.91188049316406,1087700
2022-04-25,80.66344174213805,80.66344174213805,78.45596678868094,80.31941986083984,932500
2022-04-26,79.36380298178842,80.23340855916067,77.21366992763625,77.22322082519531,1151600
2022-04-27,77.29011348967369,79.6409247517914,77.28056259212354,78.46552276611328,1550400
2022-04-28,78.4464138271076,79.96584511921039,77.15633533166022,79.70783233642578,1090700
2022-04-29,79.34469869309713,80.26208806107246,76.73587427277158,76.92699432373047,1056100
2022-05-02,76.72629727895999,78.72352829782179,76.44916816945441,78.19794464111328,1273000
2022-05-03,78.02592278600928,79.26821722020269,77.08941739924704,78.7139663696289,1695300
2022-05-04,81.82928864008325,86.55958603988843,81.22725397062236,86.2920150756836,2218500
2022-05-05,85.29817461570268,85.88110019639043,81.64772656279153,82.450439453125,1555700
2022-05-06,81.6763716599879,82.04906072797844,79.22044271132101,81.42790985107422,1153100
2022-05-09,80.25252284635303,82.48865766488595,79.73649005190053,81.20813751220703,1400600
2022-05-10,82.12552218862882,82.66066403895894,78.46551647041599,78.96243286132812,1619500
2022-05-11,78.72352335535308,79.23000518691656,77.13720700662562,77.2996597290039,981100
2022-05-12,76.60205501138537,79.1726528302009,76.44915320541004,79.11531829833984,1024500
2022-05-13,79.95627802722183,81.303698217185,78.98155426763509,80.18563079833984,911800
2022-05-16,78.69487236770904,79.66960348517294,77.57680487187855,78.1692886352539,1079200
2022-05-17,79.76516771999749,80.46276243415203,79.01978935001878,80.30986785888672,688400
2022-05-18,78.85733397691016,79.5644942131326,77.07033887887246,77.3665771484375,849500
2022-05-19,76.53518559398378,79.01978989885271,76.08605276362344,78.31262969970703,1055200
2022-05-20,78.8191073607017,79.08667832272943,76.0860486072551,78.06417083740234,856200
2022-05-23,78.81911529627202,79.26824814731653,77.27101662912528,77.63414764404297,816700
2022-05-24,77.37613128145165,78.87644622114684,75.76113994143931,78.31262969970703,1006600
2022-05-25,77.50695532075201,78.00570484593307,75.69420810289058,77.71796417236328,2503300
2022-05-26,79.07992590226483,80.74881020259204,79.07992590226483,80.49943542480469,870900
2022-05-27,81.49691796840536,82.43685712657003,81.31468173021982,82.39849853515625,921000
2022-05-31,81.45854887034736,82.39849530926212,79.9047625471592,80.80634307861328,1704800
2022-06-01,81.47773794776884,82.10117121314588,79.664990678513,80.32678985595703,800500
2022-06-02,80.95021264101779,83.03151370773496,80.41309725916766,82.97396850585938,702700
2022-06-03,81.89974360675546,82.32176125981903,81.23794452673278,81.98606872558594,671400
2022-06-06,82.59033746855363,83.664561184153,82.05322926952913,82.16831970214844,719000
2022-06-07,81.2571420754584,82.65746491926924,80.9885880119261,82.49441528320312,578900
2022-06-08,81.63118277648704,82.38889290063855,80.95020445877948,81.1707992553711,496600
2022-06-09,80.83510848698005,81.20916690450143,79.31968820609714,79.33887481689453,614200
2022-06-10,77.40144984718013,77.75632903077236,76.0203136583695,76.86434173583984,912700
2022-06-13,74.97487255754146,75.82849405400057,73.4019066100741,73.8143310546875,938900
2022-06-14,73.70882339730595,74.1212478239071,72.03035308492562,73.37313079833984,1082100
2022-06-15,74.19798050926772,74.70631606751412,72.40441243470123,73.3251724243164,815100
2022-06-16,71.35895966430498,71.74261144072229,69.13378814214343,70.08332061767578,1438200
2022-06-17,70.22718962134284,71.42609682652133,69.910676362964,69.92986297607422,1494500
2022-06-21,70.76429888295793,72.2413534623758,70.10249975309208,71.752197265625,1299900
2022-06-22,71.0328663664188,72.94153229842246,70.9177759342721,72.43318939208984,1195700
2022-06-23,72.24136171754164,73.9102387166604,71.33978103963216,73.68964385986328,2347900
2022-06-24,74.43776615129502,76.3751973658352,74.33226171055988,76.35601806640625,2671000
2022-06-27,76.82597672457472,77.40145075311042,75.53115833098202,76.2984619140625,853200
2022-06-28,76.27926892826366,77.18084946544226,74.59120557701927,74.71589660644531,788400
2022-06-29,74.48571194420013,74.90772231348933,73.29639070266498,74.84058380126953,765800
2022-06-30,73.88146273707179,75.49279445084656,73.34435460499668,74.98445892333984,1027300
2022-07-01,75.22423847707077,76.02031466517124,74.1404289330341,75.53115844726562,690800
2022-07-05,74.15960740152275,75.62706872130158,73.37312452933512,75.57911682128906,838400
2022-07-06,75.38729324883327,76.83557538700471,75.01323473833632,76.26010131835938,852000
2022-07-07,76.62455975899299,77.37267671396594,75.97235392073851,77.04657745361328,598500
2022-07-08,76.82596587171709,77.18084500933077,75.34891143935101,75.54074096679688,705400
2022-07-11,75.1666843629963,75.65583320539406,74.85017112317534,74.9940414428711,555600
2022-07-12,74.86934995477468,75.61746683150965,73.37311620130473,73.64167022705078,615800
2022-07-13,72.20298841998044,73.71840892690217,71.84811656032407,72.92233276367188,663000
2022-07-14,71.54119426717456,72.46196153070204,70.78349127846586,72.36604309082031,541500
2022-07-15,73.92941648054853,74.47611787950292,72.97029070571281,74.1212387084961,731800
2022-07-18,74.49530138303075,74.6199924240337,72.43317938714839,72.7784652709961,699100
2022-07-19,73.82390224152407,76.65331997396459,73.59371413509163,76.51904296875,868700
2022-07-20,77.92897881395983,78.71546175359565,77.26717960610841,77.88101959228516,1022300
2022-07-21,78.19751883543113,79.6841666294893,77.77550117672072,79.5690689086914,891200
2022-07-22,79.82804672952561,81.20918296053803,79.8184534222302,80.89266967773438,1264600
2022-07-25,80.99816445718439,81.12285548452377,80.20209566767595,80.85430145263672,866700
2022-07-26,80.64328965517583,81.5544561323432,79.4251959328045,81.4489517211914,1068800
2022-07-27,82.12034668993543,84.00023222095145,81.28590468014042,83.67412567138672,2232500
2022-07-28,84.47980633925802,86.6474254843109,84.451033734663,86.3021469116211,1085200
2022-07-29,86.53234824716571,88.52733206853884,86.11033046868855,88.26836395263672,793800
2022-08-01,87.22289971973062,88.20120478377508,86.7817027443734,87.4722671508789,1056800
2022-08-02,91.22245751276519,94.24370531547375,90.98267605727322,91.47183227539062,2116900
2022-08-03,92.65155630976997,93.76414581615862,91.00185866515208,93.33253479003906,1375800
2022-08-04,92.6995110347691,94.28207008537235,92.6995110347691,93.70658874511719,981300
2022-08-05,92.72829457293196,93.38050049358759,91.74998935072357,93.24622344970703,777300
2022-08-08,94.12861892294023,96.02769149895457,94.12861892294023,95.58649444580078,1496200
2022-08-09,94.89591112969758,95.00141555547638,93.40926317921388,94.04228973388672,767300
2022-08-10,96.2962235086475,96.67028195310023,95.50014740684358,96.37295532226562,649400
2022-08-11,97.10189256043698,97.76369169462924,96.76619999872679,97.0059814453125,683100
2022-08-12,97.4663703671588,99.24075170531941,97.21699560017235,99.15442657470703,682400
2022-08-15,98.35834188841324,99.69152600468014,98.35834188841324,99.2695083618164,413000
2022-08-16,98.4638495771315,99.96008335338998,98.22406814798502,99.71070861816406,683700
2022-08-17,98.58853900200107,99.1352403994501,98.00347169555837,98.13774871826172,532400
2022-08-18,98.4063158988827,98.4063158988827,97.18822922532746,98.16653442382812,494000
2022-08-19,97.41840954920943,97.41840954920943,95.09732681376599,95.4617919921875,723600
2022-08-22,94.09023792309256,94.11901052579745,92.36381590285862,93.01602172851562,909800
