Date,Open,High,Low,Close,Volume
2022-01-24,93.38744435037523,99.30578132317218,90.27121976430544,98.71063995361328,3537000
2022-01-25,98.01631217443014,105.91019028147798,95.21419349239206,104.9596176147461,3375500
2022-01-26,107.22445212827974,108.77015980663417,103.44696439398477,105.30677795410156,3170400
2022-01-27,108.69577154565579,110.81182409155954,104.15782817237495,106.33174133300781,2673700
2022-01-28,106.84421498755998,107.8939799209382,103.3725656300215,106.39786529541016,2358700
2022-01-31,105.80273347119783,107.14179528063869,103.48829615398164,104.28182220458984,2421900
2022-02-01,103.17417881005481,108.47257713138158,101.33916195808104,107.62947082519531,3556400
2022-02-02,107.44764176888341,108.96029176403944,105.17452982074661,108.2576904296875,2201100
2022-02-03,106.98471795335323,107.95183194277725,104.76121217768684,106.95166015625,1822000
2022-02-04,108.81148958109318,112.1674177495411,108.1419587294046,109.15865325927734,2799500
2022-02-07,108.28248007730431,110.01003722859654,106.18296273072292,107.60467529296875,2070100
2022-02-08,106.75329413583262,107.13352823843182,100.90935315118374,102.80223083496094,3257900
2022-02-09,102.90141964874265,107.03434512185794,102.90141964874265,106.5301284790039,1794100
2022-02-10,105.87713557265344,110.83663929346042,105.43904708632911,107.8030776977539,2416700
2022-02-11,108.96027792320928,112.87001559892218,107.38149990549975,112.05996704101562,3674500
2022-02-14,110.82837461342281,112.00212227801894,106.56319851660658,107.84440612792969,2986200
2022-02-15,104.14956167075154,106.14163171070072,101.76900253141463,105.70353698730469,2331200
2022-02-16,106.6954219306295,110.4398449570168,105.95976296681239,107.30709838867188,2270900
2022-02-17,107.14180195672358,109.89432787971738,106.73678391452515,107.19966888427734,1933200
2022-02-18,105.80273532390484,109.50582752869421,105.29025105439928,108.67098236083984,2856800
2022-02-22,111.54749670993813,112.67992524912097,104.35621917821116,105.8275375366211,4222400
2022-02-23,107.09219360351562,111.25818296000698,105.57128245995045,107.09219360351562,3944000
2022-02-24,110.03485310414369,110.07618482482236,101.80208389683362,105.71182250976562,4639500
2022-02-25,105.44728989532308,110.74568851181986,105.44728989532308,110.15882110595703,3169100
